Time,Plasma/ CSF/ ER Nicotine,Sequestered Nicotine,Fraction of Activated nAChR
0.00247162636864144,1.96459121981662,0.00752601789089346,0.0490629053368407
0.0026160387952761,2.07749779548441,0.00842525232532032,0.0524864774016567
0.00276045122191076,2.19021336328101,0.00937459691853278,0.0558877194632357
0.00290486364854542,2.30273850446467,0.0103739580110363,0.0592648963700661
0.00304927607518009,2.41507372496706,0.0114232422035769,0.062616782062771
0.00319368850181475,2.52721947602102,0.0125223563249099,0.0659425302190663
0.00333810092844941,2.63917616840552,0.0136712074097552,0.0692415809746513
0.00348251335508408,2.75094418191701,0.0148697026844045,0.0725135954585433
0.00369957028341762,2.91858127249249,0.016764264093266,0.0773803638176809
0.00391662721175116,3.08579405396101,0.018770454573508,0.0821856500299088
0.0041336841400847,3.25258361038443,0.0208879612616003,0.0869297999724513
0.00435074106841824,3.41895098938513,0.0231164720866945,0.0916134297439311
0.00456779799675178,3.58489721283154,0.0254556757548893,0.096237341891606
0.00478485492508532,3.75042328643776,0.0279052617346136,0.100802452178438
0.00520791407142451,4.07184145691797,0.0329957406548592,0.109534897632766
0.00563097321776369,4.3916746571996,0.0385020863404788,0.118055071871509
0.00605403236410288,4.70993022245852,0.044422023931049,0.126370222909436
0.00647709151044207,5.02661547279835,0.0507532892747984,0.13448748615945
0.00715030876216798,5.52733954693114,0.0616707911960785,0.14701349346253
0.00782352601389389,6.02413521060565,0.0736151546402051,0.159082281078672
0.0084967432656198,6.51703202001713,0.0865774236730514,0.170718305065769
0.00916996051734571,7.00605954221562,0.10054871095663,0.181944292096213
0.00984317776907162,7.49124734579844,0.115520197729853,0.192781285865026
0.0109382299707615,8.27232546853751,0.14198681332894,0.209628138104901
0.0120332821724514,9.04344925411663,0.171039370464194,0.225575083958996
0.0131283343741414,9.80474494441905,0.202641072902317,0.240691673984787
0.0142233865758313,10.5563381282319,0.236755597967787,0.255040426307261
0.0153184387775212,11.2983536150884,0.273347093437657,0.268677735426332
0.0164134909792111,12.0309153416141,0.31238017415438,0.281654566365696
0.017508543180901,12.7541462858838,0.353819918340771,0.294017104674487
0.0186035953825909,13.468168397258,0.397631863640174,0.305807304922232
0.0196986475842808,14.1731025357737,0.443782002929252,0.317063381448423
0.0207936997859708,14.8690684251564,0.492236779955247,0.327820210235533
0.0218887519876607,15.5561846124341,0.542963084834365,0.338109692517035
0.0229838041893506,16.2345684370011,0.595928249439119,0.347961056599356
0.0247173958759918,17.2909550921203,0.684277298230389,0.36272582282198
0.0264509875626329,18.3262010377921,0.778031163753793,0.376555276099504
0.0281845792492741,19.3407525775884,0.877066842199426,0.389532761588885
0.0299181709359153,20.335047710832,0.981263947161172,0.401733021479017
0.0316517626225565,21.3095163098257,1.09050465756983,0.413222208242006
0.0333853543091977,22.2645798406889,1.20467367064701,0.424060812116099
0.0351189459958388,23.2006521568663,1.32365815657275,0.434299361469873
0.03685253768248,24.1181389800549,1.44734771104213,0.443982808064742
0.0385861293691212,25.0174371523577,1.57563430411056,0.453157356949149
0.0397863504541835,25.6295997075236,1.66708863015579,0.45923132965157
0.0409865715392458,26.2333583156805,1.76066127499667,0.46508774179829
0.0421867926243081,26.8288378310291,1.85631831950959,0.470740297994383
0.043042196938445,27.2482543741355,1.9257473404833,0.474652281670952
0.043897601252582,27.6635726060286,1.99620620954688,0.478467933320846
0.0447530055667189,28.0748362683912,2.0676831155765,0.482190144502787
0.0456084098808559,28.4820881827369,2.14016637422642,0.485825371078085
0.0464638141949928,28.8853712067701,2.21364442615264,0.489376182953029
0.0473192185091298,29.2847281481258,2.28810583641325,0.492841840919953
0.0481746228232667,29.6802007334883,2.3635392934286,0.496226559701538
0.0490300271374037,30.0718299697439,2.43993360680356,0.499536906173687
0.0498854314515406,30.4596572663566,2.51727770606762,0.502772650236201
0.0504946174343185,30.7335577629893,2.57293220580398,0.505029904342425
0.0511038034170963,31.0055651813096,2.62905893734466,0.507251269546147
0.0517129893998742,31.2756936528812,2.68565401187361,0.509440011489732
0.052322175382652,31.5439578280533,2.74271357014663,0.511594346976238
0.0529313613654299,31.8103721641528,2.80023378292815,0.513713049941959
0.0535405473482077,32.0749505162244,2.85821085069077,0.515799091226331
0.0541497333309855,32.3377066284127,2.91664100276933,0.517855346963422
0.0547589193137634,32.5986547488965,2.9755204972675,0.519879727264813
0.0553681052965412,32.8578088949539,3.03484562141674,0.521871031371756
0.0559772912793191,33.115182459627,3.09461269121103,0.523832566059876
0.0565864772620969,33.3707887496354,3.15481805056446,0.525767349082065
0.0571956632448748,33.6246416506476,3.21545807131503,0.527672769626213
0.0578048492276526,33.8767548006006,3.27652915365937,0.529547258301628
0.0584140352104305,34.1271411294211,3.3380277257187,0.531394591571897
0.0590232211932083,34.375813500014,3.39995024259964,0.533218080764162
0.0596324071759861,34.6227854791261,3.46229318648097,0.535014311005739
0.0600671453933819,34.7980017380195,3.50703861742626,0.536277846831853
0.0605018836107776,34.9723631367317,3.5519951250126,0.537529532227606
0.0609366218281733,35.1458743135458,3.59716145591472,0.538770021463146
0.0613713600455691,35.3185402354106,3.64253636367211,0.539996757885552
0.0618060982629648,35.4903655242093,3.68811860891251,0.541209658904668
0.0622408364803605,35.6613544713952,3.73390695908418,0.542411449254609
0.0626755746977563,35.8315116587773,3.77990018820729,0.543602383880422
0.063110312915152,36.000841912286,3.82609707707272,0.544780199357367
0.0635450511325477,36.1693497210521,3.87249641338511,0.545945109806624
0.0639797893499434,36.337039311359,3.91909699148733,0.54709960750124
0.0644145275673392,36.5039151951295,3.96589761216926,0.548243688499765
0.0648492657847349,36.6699820712832,4.01289708287245,0.54937527674703
0.0652840040021306,36.8352441821757,4.06009421771586,0.550496035885326
0.0657187422195264,36.9997058698481,4.10748783731514,0.551606436159326
0.0661534804369221,37.1633716043958,4.15507676872644,0.552705915325151
0.0665882186543178,37.3262458735757,4.20285984556314,0.553793233505513
0.0667735042735043,37.3954234769721,4.2232837339826,0.554253065033849
0.0667735042735043,37.3954234769721,4.2232837339826,0.554253065033849
0.0667772792444397,37.3937723789031,4.22370018144298,0.554262115346746
0.0667810542153751,37.3921214234753,4.22411660778582,0.554270865418363
0.0667887954927922,37.3887362294715,4.2249705079698,0.554287984609167
0.0667965367702093,37.3853515584526,4.22582432923307,0.554304027105159
0.0668042780476263,37.3819674474111,4.22667806501055,0.554318932657579
0.066819726291391,37.3752159161712,4.22838148844938,0.554345339125824
0.0668483874287253,37.3626955823225,4.23154091692815,0.554383412399482
0.0668770485660596,37.3501825374585,4.23469913149696,0.554408346603844
0.0669057097033939,37.3376764867406,4.23785613168512,0.554421497149772
0.0669406662839167,37.322432576927,4.2417049262466,0.55442324202396
0.0669756228644396,37.3071982454842,4.24555191559188,0.554411244113689
0.0670105794449624,37.2919730715187,4.2493971007672,0.554387444767746
0.0670642523119867,37.2686131703635,4.25529754745603,0.554331476134518
0.067117925179011,37.2452730257957,4.26119374701867,0.554256237610354
0.0671715980460353,37.2219518204393,4.26708570296245,0.554165590656776
0.0672252709130595,37.1986489215485,4.27297341865246,0.554062554765789
0.0672789437800838,37.1753638294942,4.27885689734993,0.553949533158871
0.0673326166471081,37.152096144377,4.2847361422396,0.553828460276761
0.0673862895141324,37.1288455443686,4.29061115644722,0.553700898797493
0.0674399623811566,37.1056117701714,4.29648194305139,0.553568110347922
0.0674936352481809,37.0823946127759,4.30234850509244,0.55343111193582
0.0675806079867885,37.0448078686028,4.31184585464458,0.553202173523396
0.0676675807253961,37.0072637710519,4.32133213203092,0.5529669397036
0.0677545534640037,36.9697619169181,4.33080734980275,0.552727317405422
0.0678415262026113,36.9323020265164,4.340271520407,0.552484581437557
0.0679284989412189,36.8948838956059,4.34972465622153,0.552239610825516
0.0680154716798265,36.857507363805,4.35916676957866,0.551993047843919
0.0681024444184341,36.8201723014924,4.3685978727749,0.551745366825042
0.0682564344582686,36.7541699066101,4.38526919520625,0.551305101452528
0.068410424498103,36.6882967385536,4.40190610857337,0.550863527555483
0.0685644145379375,36.6225524547381,4.41850868054039,0.550421196107356
0.0687184045777719,36.5569367529545,4.43507697860889,0.549978417631267
0.0688723946176064,36.4914493467557,4.45161107013662,0.549535403283186
0.0691122331630922,36.3897079910922,4.47729484816274,0.548845227340583
0.0695789573837994,36.1926064999901,4.52703888058094,0.547502148321274
0.0700456816045065,35.9966703813034,4.57647211894481,0.54615901372827
0.0705124058252136,35.8018927828632,4.62559641011122,0.544815429550499
0.0709791300459208,35.6082667796564,4.67441359004192,0.543471732705493
0.0714458542666279,35.4157854806212,4.72292548380456,0.542128317883834
0.0719125784873351,35.2244421040519,4.77113390559641,0.540785133533933
0.0723793027080422,35.034229926718,4.81904065883907,0.539441997397512
0.0728460269287494,34.8451422366439,4.86664753626392,0.538098910463938
0.0736975914150862,34.503016783341,4.95274208401277,0.535648758783168
0.0745491559014231,34.1645723138205,5.03785500342748,0.533199290407282
0.0754007203877599,33.8297690697025,5.12199691220996,0.53075058659821
0.0762522848740967,33.4985677198369,5.20517831334188,0.528302740761086
0.0771038493604335,33.1709293487692,5.28740959646475,0.525855918003657
0.0784100441096624,32.6752085910548,5.41171933158829,0.522105135667362
0.0797162388588913,32.1876432466208,5.53385438525111,0.518357629045269
0.0810224336081202,31.7080985620045,5.6538507363945,0.514613873322907
0.0831137553284832,30.9566800732881,5.84160931846443,0.508628892121633
0.0852050770488463,30.2249508217246,6.02411807363426,0.502656928856834
0.0872963987692093,29.5123925183621,6.20151537688635,0.496699976088934
0.0893877204895724,28.8185005249838,6.37393595902709,0.490759976899233
0.0933774774911697,27.5447243572445,6.68954196595574,0.479482218500538
0.0973672344927671,26.3338237207034,6.98838623043005,0.468287047819882
0.101356991494364,25.1826793484756,7.27130151579763,0.457187446453281
0.105346748495962,24.0883266546587,7.53907928286462,0.446196059684501
0.109336505497559,23.0479476554544,7.79247185590962,0.435324936898639
0.113326262499157,22.0588640033971,8.03219428533774,0.424585469705816
0.119746204751152,20.5686165609386,8.39094168544714,0.407608053442924
0.126166147003147,19.1947025193895,8.71869432495619,0.391041020944039
0.132586089255142,17.9279809861423,9.01789274429646,0.374921453495751
0.139006031507138,16.7600289034978,9.29078595920124,0.359281247194647
0.145425973759133,15.6830822894892,9.53944716273023,0.34414714620953
0.151845916011128,14.689986634453,9.76578693760997,0.329541405520301
0.158265858263123,13.7741509434849,9.97156552791131,0.315481623157929
0.164685800515119,12.9295038917089,10.1584045967404,0.301979850647359
0.171105742767114,12.1504524353764,10.3277982670565,0.289043158174493
0.177525685019109,11.4318434051831,10.4811232546848,0.276676103820548
0.183945627271104,10.7689290803836,10.6196481156998,0.264879337481832
0.190365569523099,10.1573357572425,10.7445417347935,0.253647587678101
0.196785511775095,9.59303409064356,10.8568811559698,0.242972050292864
0.201072901057383,9.24066811988623,10.9254067352443,0.236150191377164
0.203932540330858,9.01593364670847,10.9683836258248,0.231735318608648
0.206792179604332,8.79909015212994,11.0092685908494,0.227425141073617
0.209651818877807,8.58985515442324,11.0481370977196,0.223220120312556
0.212511458151282,8.38795659739703,11.0850618625646,0.219119957160315
0.215371097424757,8.19313253593333,11.1201129933805,0.215121887505039
0.218230736698232,8.00513033651955,11.153358102248,0.211223061443768
0.221090375971707,7.82370596844525,11.1848623900867,0.207423849223491
0.223950015245182,7.64862428456403,11.2146887249202,0.203723784473103
0.226809654518657,7.4796588797023,11.2428977240095,0.200119902281813
0.229669293792132,7.31659140997563,11.2695478366026,0.196609027204066
0.232528933065607,7.1592109885812,11.2946954217743,0.193191323932114
0.235388572339082,7.00731440858717,11.3183948227141,0.189866338260229
0.238248211612557,6.86070605474927,11.3406984398784,0.186630440467161
0.241107850886032,6.71919713765203,11.3616568009985,0.183481179314079
0.243967490159507,6.58260539570962,11.381318626987,0.180418435426285
0.246827129432982,6.45075526363544,11.3997308961796,0.177441412597811
0.249686768706457,6.32347767236464,11.4169389078469,0.174546433770981
0.252546407979931,6.20060941174309,11.4329863426111,0.171731050310571
0.255406047253406,6.08199294586557,11.447915319317,0.168995454528853
0.258265686526881,5.96747658485789,11.4617664508007,0.166338145128419
0.261125325800356,5.8569141921951,11.4745788987852,0.163755393352674
0.263118544037312,5.78211353541649,11.4829152225505,0.161998339725886
0.265111762274268,5.7091187485391,11.4907776896201,0.160277586828922
0.267104980511223,5.63788481323522,11.4981783887754,0.158591476096695
0.269098198748179,5.56836778212256,11.5051291050944,0.156938421794184
0.271091416985135,5.50052459889886,11.5116413276506,0.155319043868939
0.27308463522209,5.43431337640297,11.5177262573177,0.153733545673366
0.275077853459046,5.36969343889892,11.5233948146824,0.152180506690189
0.277071071696002,5.30662513963843,11.5286576475383,0.150657790858625
0.279064289932958,5.24506950886597,11.5335251369086,0.149166399185695
0.281057508169913,5.1849886714672,11.5380074031701,0.147707093887154
0.283050726406869,5.12634597990685,11.5421143133694,0.146277666611616
0.285043944643825,5.06910556371095,11.5458554880698,0.144876484982884
0.28703716288078,5.01323221056467,11.5492403068,0.14350462813445
0.289030381117736,4.95869173727556,11.5522779136933,0.142162375372469
0.291023599354692,4.9054510194347,11.5549772240524,0.140847604540987
0.293016817591647,4.85347761300858,11.5573469303749,0.139559204516107
0.295010035828603,4.80273972343824,11.5593955073273,0.138297935379742
0.297003254065559,4.75320648935753,11.5611312169745,0.137064173127297
0.298996472302514,4.70484796280543,11.5625621146618,0.135856032112727
0.30098969053947,4.65763481976279,11.5636960543767,0.134672189973358
0.302982908776426,4.61153834986341,11.5645406932887,0.133513639212256
0.304345121572209,4.58066292311507,11.5649553689218,0.132736289856701
0.305707334367992,4.55028736444181,11.5652407443807,0.131969934747978
0.307069547163775,4.5204031017634,11.5653991123647,0.131214502233688
0.308431759959558,4.49100170486215,11.5654327260489,0.130470043454112
0.30979397275534,4.46207490628347,11.5653437997907,0.129736411135155
0.311156185551123,4.43361458594172,11.5651345098943,0.129013382464982
0.312518398346906,4.40561275742363,11.564806995306,0.128300801124679
0.314665209750819,4.36239441075556,11.5640559157836,0.127198705615053
0.318544538115357,4.28704153361019,11.5619927135134,0.125270473810841
0.322423866479896,4.21507594941187,11.5590593691045,0.123420958887651
0.326303194844434,4.14633454010136,11.5552995675979,0.121646974442116
0.330182523208972,4.08066241397639,11.55075478944,0.119945469148717
0.334061851573511,4.01791234554507,11.5454644608188,0.118313502925226
0.340364747492659,3.92183415416649,11.5353747605599,0.115803006170792
0.346667643411808,3.83253884839708,11.5235661955068,0.113456891918539
0.352970539330956,3.74950380121819,11.5101787025421,0.111264098475474
0.359273435250105,3.67224944391525,11.4953406770461,0.10921425030033
0.36933656884572,3.55980035378657,11.4689350101399,0.106213665710905
0.379399702441335,3.4593448726319,11.4395657396771,0.103516081214748
0.38946283603695,3.36945509318422,11.4076149524547,0.101088569495697
0.399525969632565,3.28887176659181,11.373419509838,0.0989012918857209
0.409589103228181,3.21648460185247,11.3372763134685,0.0969275058468072
0.419652236823796,3.15131635760149,11.2994465687776,0.0951433466017313
0.429715370419411,3.09250769297125,11.2601598535477,0.093527415784043
0.439778504015026,3.0393027491417,11.2196179791858,0.09206062826641
0.449841637610641,2.99103631006388,11.1779984310904,0.0907260507814039
0.459904771206257,2.94712279583526,11.1354573249941,0.0895085965769885
0.469967904801872,2.90704676053144,11.0921319555958,0.0883948357655293
0.480031038397487,2.87035454437302,11.0481430338929,0.0873728816194112
0.490094171993102,2.83664688854964,11.0035966704711,0.086432196408892
0.500157305588717,2.80557239856605,10.9585861304264,0.085563421586945
0.510220439184332,2.77682178306158,10.9131933781101,0.084758283043459
0.520283572779948,2.75012280122719,10.8674904336064,0.084009470092395
0.530346706375563,2.72523582517134,10.8215405648394,0.0833105038568084
0.545528828265782,2.69065758017253,10.7518706173974,0.082337794949883
0.560710950156001,2.65911006109925,10.6819261921991,0.0814488427462934
0.575893072046221,2.63008482103078,10.6118401765677,0.0806295969689684
0.59107519393644,2.60316131927923,10.5417218643597,0.0798685563509986
0.606257315826659,2.57799064476195,10.4716613351367,0.079156187778971
0.621439437716878,2.55428473470797,10.4017323608079,0.0784843649298051
0.636621559607098,2.53180692831139,10.3319949227223,0.0778465447682631
0.651803681497317,2.51036253338079,10.2624977495964,0.0772374664323538
0.666985803387536,2.48979062914279,10.1932805380172,0.0766524520616857
0.682167925277755,2.46995790256225,10.1243755848016,0.0760877318983657
0.697350047167975,2.45075419331054,10.0558089798002,0.0755405100123654
0.712532169058194,2.43208879102818,9.98760163191664,0.0750080703029391
0.727714290948413,2.41388684178308,9.91977021233691,0.0744880986459362
0.742896412838633,2.39608632113792,9.85232794699492,0.0739792547748533
0.758078534728852,2.37863592678764,9.78528522615924,0.0734800345616853
0.773260656619071,2.3614932554511,9.71865008251313,0.0729887883320787
0.78844277850929,2.34462313004087,9.65242859602077,0.0725049989308132
0.799573303993826,2.33241118865411,9.60414484139871,0.0721546525404274
0.810703829478361,2.3203203147463,9.55608716644169,0.0718073973871401
0.821834354962897,2.30834201296902,9.50825655150986,0.071463123987382
0.832964880447432,2.29646887826002,9.46065369521919,0.0711216567201762
0.844095405931968,2.28469444676365,9.41327905138364,0.0707827688759286
0.855225931416503,2.27301306344297,9.36613286093998,0.0704463203973899
0.866356456901038,2.26141978491514,9.31921518069061,0.070112180643939
0.877486982385574,2.24991028333963,9.27252590883722,0.0697802186261481
0.888617507870109,2.23848076181046,9.22606480684864,0.069450332300325
0.906533511145732,2.22024316957213,9.15175800937789,0.0689234705522626
0.924449514421355,2.20219246039212,9.07803941155393,0.0684014272694601
0.942365517696979,2.18431905035089,9.00490644221887,0.0678839408472118
0.960281520972602,2.16661507907508,8.9323561087359,0.0673707966367978
0.987996219312854,2.13954714426485,8.82126626303243,0.0665851546387725
1,2.12793966067003,8.7735779381433,0.0662478455248047
1,2.12793966067003,8.7735779381433,0.0662478455248047
1.00000110144699,2.12883117707997,8.77357357715833,0.0662478696173035
1.00000220289398,2.12972267065973,8.77356921920907,0.0662479485551104
1.00000491514964,2.13191783489348,8.77355850025796,0.0662483638642209
1.00000762740529,2.13411287654242,8.7735477976677,0.0662490727092753
1.00001033966094,2.13630778570136,8.77353711280072,0.0662500981749123
1.00001450116672,2.13967524462361,8.77352075417254,0.0662523018739989
1.00002192127101,2.1456787421634,8.77349169347655,0.0662581143797452
1.00003946210429,2.15986677038616,8.77342354242806,0.0662812333520516
1.00005700293756,2.17404923602703,8.77335616022214,0.0663172538406806
1.00007454377084,2.18822622960312,8.77328954679446,0.0663657665799784
1.00009208460412,2.20239784287357,8.77322370191867,0.0664263577676127
1.00011063549456,2.21737973312025,8.773154901435,0.0665031995143346
1.000129186385,2.23235579905332,8.7730869599458,0.066592675939537
1.00014773727545,2.24732614783362,8.77301987708253,0.0666943001277048
1.00018607046573,2.27824287276409,8.77288397716197,0.066940915261815
1.00022440365602,2.30913640133419,8.77275173903071,0.0672338252174583
1.00026273684631,2.34000747600954,8.77262315980367,0.0675695942430998
1.0003010700366,2.37085677443499,8.77249823669805,0.0679450587935267
1.00033940322688,2.40168492047538,8.77237696701115,0.0683572823758567
1.00037773641717,2.4324924904606,8.77225934810986,0.0688035311694454
1.00041606960746,2.4632800170698,8.77214537742526,0.0692812594329751
1.00045440279774,2.49404799244776,8.77203505244842,0.0697880978102725
1.00049273598803,2.5247968711336,8.77192837072631,0.070321842128056
1.00055065538886,2.57122147504366,8.77177408612153,0.0711748521420779
1.00060857478968,2.61760474652933,8.77162810536609,0.0720781717137941
1.00066649419051,2.66394785503208,8.77149042059266,0.0730259852978589
1.00072441359134,2.71025182905073,8.77136102414493,0.0740131237835708
1.00078233299216,2.75651757864787,8.77123990854426,0.0750349701689074
1.00084025239299,2.80274591429114,8.77112706646188,0.0760873792710585
1.00089817179381,2.8489375583521,8.77102249070201,0.0771666286013626
1.00095609119464,2.895093153255,8.77092617418998,0.0782693833834735
1.00101401059547,2.94121326945651,8.77083810996053,0.0793926618439667
1.00114975785149,3.04916999520152,8.77066400829839,0.0820910601361295
1.00124813627085,3.12729112415602,8.77056609088966,0.0840917614136794
1.0013465146902,3.20531576622071,8.77049188403696,0.0861205385050865
1.00144489310956,3.2832452647501,8.77044135585702,0.0881702182309014
1.00154327152892,3.36108073969242,8.77041447482561,0.0902348389941591
1.00164164994828,3.43882311011842,8.7704112097453,0.092309529275882
1.00174002836764,3.51647313042637,8.77043152969213,0.094390327578105
1.00183840678699,3.59403143120026,8.77047540395506,0.0964739818700184
1.00199359493265,3.7161914468115,8.77059242404063,0.0997603673532933
1.00214878307831,3.83812623255627,8.77076786123961,0.103039152203952
1.00230397122397,3.95983713488002,8.77100159713682,0.106304326606291
1.00245915936963,4.08132522300605,8.77129351392332,0.109551585682692
1.00261434751528,4.20259135653308,8.77164349429774,0.112777929948948
1.00276953566094,4.32363625300843,8.77205142136396,0.115981284091004
1.00303326002067,4.52883237660034,8.77287722609389,0.121368528005751
1.0032969843804,4.73339399965399,8.77386946896239,0.126681327102733
1.00356070874014,4.93732345964293,8.77502758193973,0.131917747086639
1.00382443309987,5.14062288093375,8.77635099898753,0.137077322487108
1.0040881574596,5.34329422475784,8.77783915598824,0.14216066478672
1.00435188181933,5.54533936929941,8.77949149060203,0.147168967492382
1.00461560617906,5.74676017870399,8.78130744215488,0.152103574706216
1.00487933053879,5.94755852050895,8.78328645162887,0.15696582814733
1.00514305489853,6.14773625122708,8.7854279616989,0.161757109619631
1.00540677925826,6.3472952088878,8.78773141674015,0.166478874404388
1.00584345612371,6.67637087970744,8.79190008923974,0.17414825746602
1.00628013298916,7.00376339516955,8.79650874330405,0.181637538100571
1.00671680985461,7.32948106576996,8.80155488666682,0.188952937393079
1.00715348672006,7.6535322088573,8.80703603954451,0.19610034613586
1.00784187856679,8.16101289076463,8.81655415291687,0.207040191908364
1.00853027041352,8.66440515771216,8.82713759554785,0.217597452647278
1.00921866226025,9.16374143810779,8.83877684126072,0.227791683813148
1.00990705410698,9.65905407925874,8.85146244053075,0.237641144837159
1.01096576806157,10.4130429578486,8.87299282976709,0.252155179761726
1.01202448201616,11.1577078380419,8.89694226097814,0.265950622932403
1.01308319597076,11.8931648431026,8.9232774116353,0.279078971100055
1.01414190992535,12.6195293265012,8.95196537938583,0.291586746582469
1.01520062387994,13.3369157479004,8.98297367872023,0.303516397776205
1.01625933783453,14.0454376587129,9.01627023756746,0.314906457260588
1.01731805178913,14.7452076088628,9.05182339368095,0.325792245742733
1.01837676574372,15.4363371572411,9.0896018908827,0.336205861568893
1.02042067866986,16.7465720406703,9.16871668429397,0.35508185249196
1.02179523619661,17.6102349815437,9.22641304384075,0.366942500491093
1.02316979372335,18.4601079175428,9.28764520412943,0.378192073024219
1.0245443512501,19.2964220048147,9.35234938562703,0.388875078635973
1.02591890877684,20.1194049948031,9.42046288653291,0.399032449661877
1.02729346630359,20.9292813105036,9.49192406751215,0.40870132809011
1.02866802383033,21.7262721036832,9.56667233539164,0.417915099682678
1.03161417752923,23.3921021669101,9.7376810103259,0.436268967189693
1.03333785701955,24.3405677447177,9.84437816732587,0.44620670736012
1.03506153650986,25.2702376320856,9.9558442094607,0.455611261549669
1.03792259629324,26.772938388478,10.1510974279859,0.470151335813278
1.04078365607662,28.2267346857476,10.3587081794984,0.483493247375749
1.04364471585999,29.6333474920784,10.5782107623442,0.495774453826574
1.04650577564337,30.9944397641739,10.8091559883545,0.507111324649155
1.04936683542675,32.3116176330688,11.051110587051,0.517605121075171
1.05222789521012,33.5864324615574,11.30365666955,0.527341625148578
1.0550889549935,34.82038157466,11.5663912117473,0.536398195747709
1.05795001477688,36.0149112206115,11.8389255460196,0.544837187095351
1.05974946306359,36.7466392642077,12.0151858108133,0.549856679542887
1.06098594707957,37.2409003153213,12.1384162606022,0.55318556354647
1.06222243109556,37.7283266182337,12.2633353570994,0.55641945456522
1.06345891511154,38.209023722524,12.3899147375723,0.559563177882464
1.06469539912753,38.6830958827442,12.5181264845988,0.562619197307605
1.06593188314351,39.1506453572201,12.6479431160012,0.565592440256787
1.0667735042735,39.4652068611716,12.737207785875,0.567570581637502
1.0667735042735,39.4652068611716,12.737207785875,0.567570581637502
1.06677732362136,39.4635326507535,12.7376145007774,0.56757917022669
1.06678114296923,39.4618585844466,12.7380211940863,0.567587460954862
1.06678894919579,39.4584374184179,12.7388523596596,0.567603594241977
1.06679675542235,39.4550167770591,12.7396834450692,0.567618668167883
1.06680456164891,39.4515966973621,12.7405144436465,0.567632624564554
1.06682029105063,39.4447070238142,12.7421886176413,0.567657419182459
1.06684840898563,39.4323965840743,12.7451804671323,0.567691481399378
1.06687652692063,39.4200930630964,12.748171149533,0.567713382212969
1.06690464485562,39.4077961848674,12.7511606643728,0.5677243910079
1.0669405838438,39.3920882029739,12.7549800185622,0.567724328582594
1.06697652283199,39.3763902068883,12.7587974666356,0.567710444279269
1.06701246182017,39.360701752846,12.76261300971,0.56768478507002
1.06706888884535,39.3360880690396,12.7685998702636,0.567624627595574
1.06712531587054,39.3114958817833,12.7745820417614,0.567544901641144
1.06718174289572,39.2869242966033,12.78055952822,0.56744983436496
1.06723816992091,39.2623726363808,12.786532333494,0.567342659078816
1.06729459694609,39.2378403773707,12.7925004613215,0.56722589641168
1.06735102397128,39.2133271078209,12.7984639153564,0.56710153800604
1.06740745099646,39.1888325016684,12.8044226991894,0.56697116513214
1.06746387802165,39.1643563002067,12.8103768163614,0.566836032780945
1.06752030504683,39.1398982979982,12.8163262703736,0.56669713517969
1.06760912626989,39.1014356919444,12.8256818083234,0.566472678454561
1.06769794749295,39.063017297274,12.8350258140838,0.566243102605343
1.067786768716,39.0246427642028,12.8443583009562,0.566010022907424
1.06792260222635,38.9660412107885,12.8586081429259,0.565649192115141
1.0680584357367,38.9075410693075,12.8728311231897,0.565285035620217
1.06819426924705,38.8491419407783,12.8870272885138,0.564918851330936
1.0683301027574,38.7908435058427,12.901196685527,0.564551477446176
1.06846593626775,38.7326454928924,12.9153393607433,0.564183475962266
1.0686017697781,38.6745476740166,12.9294553605657,0.563815168527592
1.06889110642243,38.5511276062561,12.9594348965837,0.563030337423862
1.06918044306675,38.4281595008412,12.9892940557228,0.562245363540474
1.06946977971108,38.3056417199344,13.0190332824316,0.561460140068805
1.06975911635541,38.1835725858148,13.0486530195549,0.560674776359364
1.07004845299974,38.0619504016284,13.0781537083212,0.559889525685202
1.07051209047013,37.8679889497806,13.1251789390619,0.558631532032664
1.07097572794052,37.6751641859725,13.1719014133482,0.557373875157138
1.07143936541091,37.4834694286313,13.2183229205427,0.556116459295591
1.07250719922254,37.0462269000809,13.3241041558574,0.553221386206421
1.07357503303416,36.6148628447213,13.4283197944151,0.550327805648178
1.07464286684578,36.1892976496207,13.5309910871133,0.547436121480864
1.07571070065741,35.769452827788,13.6321389887936,0.5445466260125
1.07754083115459,35.0629746469362,13.8020098114067,0.539600090004997
1.07937096165177,34.3726907320088,13.9675683691639,0.534661832666698
1.08272295414884,33.1491655808618,14.2599429642118,0.525642938908709
1.08607494664592,31.9765020909567,14.5387763817602,0.516664096653382
1.089426939143,30.852564620897,14.8046388186691,0.507732749904601
1.09277893164008,29.7753116092593,15.0580753389154,0.498856315565999
1.09613092413715,28.74278909383,15.2996076078367,0.490042134627837
1.09948291663423,27.7531254301997,15.5297353145733,0.481297230247228
1.10283490913131,26.8045272588843,15.7489372494639,0.472628302384694
1.10618690162839,25.8952761374682,15.9576721975921,0.464041865606323
1.10953889412546,25.0237254752734,16.156379758984,0.45554423207483
1.11289088662254,24.1882976054244,16.3454811373035,0.447141368239796
1.11624287911962,23.3874809283954,16.5253799040483,0.438838859736437
1.1195948716167,22.6198271369547,16.6964627356061,0.430642006677464
1.12294686411377,21.8839485635397,16.8591001209793,0.422555856433586
1.12629885661085,21.1785156577845,17.013647040057,0.414585106742202
1.12965084910793,20.5022545634466,17.1604436133823,0.406734035278927
